accessionId	version	lastUpdated	created	lastUpdatedBy	createdBy	title	dateExpression	dateBegin	dateEnd	bulkDateBegin	bulkDateEnd	extentNumber	containerSummary	extentType	displayCreator	displayRepository	displaySource	restrictionsApply	accessionNumber1	accessionNumber2	accessionNumber3	accessionNumber4	accessionDate	resourceType	description	inventory	conditionNote	acquisitionType	acknowledgementDate	agreementSentDate	agreementReceivedDate	processingPlan	accessionProcessedDate	accessionDispositionNote	retentionRule	cataloged	rightsTransferred	catalogedNote	accessRestrictionsNote	useRestrictionsNote	generalAccessionNote	processingPriority	processors	processingStatus	acknowledgementSent	agreementSent	agreementReceived	accessionProcessed	accessRestrictions	useRestrictions	catalogedDate	rightsTransferredDate	processingStartedDate	rightsTransferredNote	userDefinedDate1	userDefinedDate2	userDefinedBoolean1	userDefinedBoolean2	userDefinedInteger1	userDefinedInteger2	userDefinedReal1	userDefinedReal2	userDefinedString1	userDefinedString2	userDefinedString3	userDefinedText1	userDefinedText2	userDefinedText3	userDefinedText4	repositoryId
1034	4	2013-08-05 07:57:50.933	2011-06-13 07:35:32.223	johnemm	johnemm	Ronald Cohen Papers		NULL	NULL	NULL	NULL	NULL			Cohen, Ronald	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Cohen, Diana	0	1996	1	x		1996-01-01 00:00:00.000	Manuscripts - General Collections				Gift	NULL	NULL	NULL		NULL			1	0	MS Group 142			The Ronald Cohen Papers were donated by Ronald and Diana Cohen of Micanopy, Florida, in 1996. The collection was acquired through the assistance of Dan Reboussin. In 2012 Northwestern University transferred a small amount of materials that had been discovered in storage. These materials, which primarily relate to his field work in Nigeria, have been interfiled with existing materials in the collection.				NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms142.xml							1
1035	3	2011-12-13 08:03:24.657	2011-06-13 07:35:32.223	johnemm	johnemm	W.E. Manis Papers		NULL	NULL	NULL	NULL	NULL			Manis, W. E., (Wallace Eugene)	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Manis, Jean	0	2003	1	0601		2003-06-01 00:00:00.000	Manuscripts - General Collections				Gift	NULL	NULL	NULL		NULL			1	0	MS Group 143							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms143.xml							1
1036	2	2011-12-01 07:45:32.987	2011-06-13 07:35:32.240	johnemm	johnemm	South Lake Apopka Citrus Growers Association Records		NULL	NULL	NULL	NULL	NULL			South Lake Apopka Citrus Growers Association	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	222	x		1911-01-01 00:00:00.000	Manuscripts - Florida History Collections					NULL	NULL	NULL		NULL			1	0	MS 144							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms144.xml							1
1037	2	2011-11-30 13:50:11.290	2011-06-13 07:35:32.240	johnemm	johnemm	Rex Quinn Papers		NULL	NULL	NULL	NULL	NULL			Quinn, Rex (Reginald W.)	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	223	x		1911-01-01 00:00:00.000	Manuscripts - Florida History Collections					NULL	NULL	NULL		NULL			1	0	MS 145							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms145.xml							1
1038	2	2011-11-30 12:14:30.933	2011-06-13 07:35:32.257	johnemm	johnemm	Effie Knowles Case Records		NULL	NULL	NULL	NULL	NULL			Knowles, Effie	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	224	x		1911-01-01 00:00:00.000	Manuscripts - Florida History Collections					NULL	NULL	NULL		NULL			1	0	MS 146							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms146.xml							1
1039	1	2011-11-03 07:06:17.970	2011-06-13 07:35:32.257	johnemm	johnemm	Indian Affairs - Florida Seminoles Collection		NULL	NULL	NULL	NULL	NULL				Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	225	x		1911-01-01 00:00:00.000	Manuscripts - Florida History Collections					NULL	NULL	NULL		NULL			1	0	MS 147							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms147.xml							1
1040	6	2017-09-07 10:30:19.287	2011-06-13 07:35:32.270	mjkruse	johnemm	D. Robert "Bob" Graham Florida Legislature Papers		NULL	NULL	NULL	NULL	NULL			Graham, Bob	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Graham, Bob, 1936-	0	0000	226	x		1911-01-01 00:00:00.000	Manuscripts - Political Collections					NULL	NULL	NULL		NULL			1	0	MS 148						Processed	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms148.xml							1
1041	1	2011-11-03 07:06:32.360	2011-06-13 07:35:32.270	johnemm	johnemm	Education in Florida Subject Files		NULL	NULL	NULL	NULL	NULL				Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	227	x		1911-01-01 00:00:00.000	Manuscripts - Florida History Collections					NULL	NULL	NULL		NULL			1	0	MS 149							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms149.xml							1
1042	3	2011-12-13 08:04:31.533	2011-06-13 07:35:32.287	johnemm	johnemm	Roldan Collection		NULL	NULL	NULL	NULL	NULL			Roldan, Francisco Anibal ; Roldan, Ramon Anibal	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Roldan, Ramon Anibal	0	0000	228	x		1911-01-01 00:00:00.000	Manuscripts - Latin American and Caribbean Collections					NULL	NULL	NULL		NULL			1	0	Create catalog record.							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms150.xml							1
1043	2	2011-12-01 07:55:43.550	2011-06-13 07:35:32.287	johnemm	johnemm	Taco Bay Commercial Company Records		NULL	NULL	NULL	NULL	NULL			Taco Bay Commercial Company	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	229	x		1911-01-01 00:00:00.000	Manuscripts - Latin American and Caribbean Collections					NULL	NULL	NULL		NULL			1	0	MS Group 151							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms151.xml							1
1044	3	2011-12-13 08:04:51.893	2011-06-13 07:35:32.303	johnemm	johnemm	Abraham Guillen Papers		NULL	NULL	NULL	NULL	NULL			Guillén, Abraham	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Hodges, Donald Clark, 1923-	0	0000	230	x		1911-01-01 00:00:00.000	Manuscripts - Latin American and Caribbean Collections				Gift	NULL	NULL	NULL		NULL			1	0	MS Group 152							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms152.xml							1
1045	3	2011-12-13 08:05:11.703	2011-06-13 07:35:32.303	johnemm	johnemm	Emmett Peter, Jr. Papers		NULL	NULL	NULL	NULL	NULL			Peter, Emmett B., Jr.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Peter, Melanie	0	1996	2	x		1996-01-01 00:00:00.000	Manuscripts - Literary Collections				Gift	NULL	NULL	NULL		NULL			1	0	MS Group 153							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms153.xml							1
1046	3	2011-12-12 14:39:47.217	2011-06-13 07:35:32.317	johnemm	johnemm	Lisa von Borowsky Collection		NULL	NULL	NULL	NULL	NULL			Borowsky, Lisa von	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Estate of Lisa von Borowsky.	0	0000	231	x		1911-01-01 00:00:00.000	Manuscripts - General Collections				Gift	NULL	NULL	NULL		NULL			1	0	MS Group 154							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms154.xml							1
1047	3	2011-12-13 08:05:25.080	2011-06-13 07:35:32.317	johnemm	johnemm	Lewis Berner Papers		NULL	NULL	NULL	NULL	NULL			Berner, Lewis	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Berner, Lewis	0	2002	4	1101		2002-11-01 00:00:00.000	Manuscripts - General Collections				Gift	NULL	NULL	NULL		NULL			1	0	MS Group 155							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms155.xml							1
1048	3	2011-12-13 08:05:47.487	2011-06-13 07:35:32.333	johnemm	johnemm	Dena Snodgrass Collection		NULL	NULL	NULL	NULL	NULL			Snodgrass, Dena Elizabeth	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Snodgrass, Dena Elizabeth	0	0000	232	x		1911-01-01 00:00:00.000	Manuscripts - Florida History Collections				Gift	NULL	NULL	NULL		NULL			1	0	MS 156							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms156.xml							1
1049	2	2011-11-24 08:07:05.060	2011-06-13 07:35:32.350	johnemm	johnemm	Theodore Leo Ford Letters		NULL	NULL	NULL	NULL	NULL			Ford, Theodore Leo	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	2003	2	x		2003-01-01 00:00:00.000	Manuscripts - Florida History Collections				Purchase	NULL	NULL	NULL		NULL			1	0	MS 157							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms157.xml							1
1050	3	2011-12-13 08:05:59.203	2011-06-13 07:35:32.350	johnemm	johnemm	Ocklawaha Nurseries Records		NULL	NULL	NULL	NULL	NULL			Ocklawaha Nurseries	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Shipes, Dorothy Conner	0	1994	1	x		1994-01-01 00:00:00.000	Manuscripts - Florida History Collections				Gift	NULL	NULL	NULL		NULL			1	0	MS 158							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms158.xml							1
1051	1	2011-11-03 14:26:19.913	2011-06-13 07:35:32.367	johnemm	johnemm	Slavery and Plantations in Saint Domingue Collection		NULL	NULL	NULL	NULL	NULL				Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Apfelbaum, Charles	0	1999	1	x		1999-01-01 00:00:00.000	Manuscripts - Latin American and Caribbean Collections				Purchase	NULL	NULL	NULL		NULL			1	0	MS Group 159							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms159.xml							1
1052	2	2011-11-30 13:25:15.630	2011-06-13 07:35:32.367	johnemm	johnemm	James Page Correspondence		NULL	NULL	NULL	NULL	NULL			Page, James	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	233	x		1911-01-01 00:00:00.000	Manuscripts - Latin American and Caribbean Collections					NULL	NULL	NULL		NULL			1	0	MS Group 160							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms160.xml							1
1053	1	2011-11-03 07:07:23.627	2011-06-13 07:35:32.380	johnemm	johnemm	Military Papers of the Spanish Army in Cuba		NULL	NULL	NULL	NULL	NULL				Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	234	x		1911-01-01 00:00:00.000	Manuscripts - Latin American and Caribbean Collections					NULL	NULL	NULL		NULL			1	0	MS Group 161							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms161.xml							1
1054	3	2011-12-12 14:40:25.887	2011-06-13 07:35:32.380	johnemm	johnemm	Advertencia by Antonio Prats y Salas		NULL	NULL	NULL	NULL	NULL			Prats y Salas, Antonio	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Howard Karno Books.	0	1999	2	x		1999-01-01 00:00:00.000	Manuscripts - Latin American and Caribbean Collections				Purchase	NULL	NULL	NULL		NULL			1	0	MS Group 162							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms162.xml							1
1055	1	2011-11-03 14:27:02.350	2011-06-13 07:35:32.397	johnemm	johnemm	Relacion ... de la Inquisicion (Inquisition)		NULL	NULL	NULL	NULL	NULL				Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	A. Gerits and Son, Amsterdam.	0	2002	2	x		2002-01-01 00:00:00.000	Manuscripts - Latin American and Caribbean Collections				Purchase	NULL	NULL	NULL		NULL			1	0	MS Group 163							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms163.xml							1
1056	3	2011-12-13 08:06:33.173	2011-06-13 07:35:32.397	johnemm	johnemm	Aaron S. Oberly Letter Describing Cuba in 1865		NULL	NULL	NULL	NULL	NULL			Oberly, Aaron Shimer	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Apfelbaum, Charles	0	1998	1	x		1998-01-01 00:00:00.000	Manuscripts - Latin American and Caribbean Collections				Purchase	NULL	NULL	NULL		NULL			1	0	MS Group 164							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms164.xml							1
1057	2	2011-11-30 13:27:15.787	2011-06-13 07:35:32.413	johnemm	johnemm	John Parker Letters (Cuba)		NULL	NULL	NULL	NULL	NULL			Parker, John	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	235	x		1911-01-01 00:00:00.000	Manuscripts - Latin American and Caribbean Collections					NULL	NULL	NULL		NULL			1	0	MS Group 165							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms165.xml							1
1058	3	2011-12-13 08:06:46.500	2011-06-13 07:35:32.413	johnemm	johnemm	Letterbook for the Simon Plantation, St. Kitts		NULL	NULL	NULL	NULL	NULL			Cary, Samuel	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Apfelbaum, Charles	0	2000	1	x		2000-01-01 00:00:00.000	Manuscripts - Latin American and Caribbean Collections				Purchase	NULL	NULL	NULL		NULL			1	0	MS Group 166							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms166.xml							1
1059	2	2011-11-24 08:13:40.943	2011-06-13 07:35:32.427	johnemm	johnemm	Gainesville Women for Equal Rights (GWER)		NULL	NULL	NULL	NULL	NULL			Gainesville Women for Equal Rights	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	236	x		1911-01-01 00:00:00.000	Manuscripts - Florida History Collections					NULL	NULL	NULL		NULL			1	0	MS 167							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms167.xml							1
1060	1	2011-11-03 07:07:43.547	2011-06-13 07:35:32.443	johnemm	johnemm	Jeremie Journal		NULL	NULL	NULL	NULL	NULL				Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	237	x		1911-01-01 00:00:00.000	Manuscripts - Latin American and Caribbean Collections					NULL	NULL	NULL		NULL			1	0	MS Group 168							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms168.xml							1
1061	3	2011-12-13 08:07:10.907	2011-06-13 07:35:32.443	johnemm	johnemm	Leonard Carpenter Panama Canal Collection		NULL	NULL	NULL	NULL	NULL			Carpenter, Leonard	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Carpenter, Leonard	0	1993	1	x		1993-01-01 00:00:00.000	Manuscripts - Latin American and Caribbean Collections				Gift	NULL	NULL	NULL		NULL			1	0	MS Group 169							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms169.xml							1
1062	3	2011-12-13 08:07:35.500	2011-06-13 07:35:32.460	johnemm	johnemm	Morton D. Winsberg Photographs of Colonia Baron Hirsch		NULL	NULL	NULL	NULL	NULL			Winsberg, Morton D.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Winsberg, Morton D.	0	1996	3	x		1996-01-01 00:00:00.000	Manuscripts - Latin American and Caribbean Collections				Gift	NULL	NULL	NULL		NULL			1	0	MS Group 170							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms170.xml							1
1063	1	2011-11-03 07:07:49.420	2011-06-13 07:35:32.460	johnemm	johnemm	Photographs of Sugar Mills in Puerto Rico		NULL	NULL	NULL	NULL	NULL				Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	238	x		1911-01-01 00:00:00.000	Manuscripts - Latin American and Caribbean Collections					NULL	NULL	NULL		NULL			1	0	MS Group 171							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms171.xml							1
1064	6	2017-10-30 11:20:36.600	2011-06-13 07:35:32.473	mjkruse	johnemm	Laura Mabel Brooking Collection		NULL	NULL	NULL	NULL	NULL			Brooking, Laura Mabel	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Moore, Rosalie Byram	0	1991	2	x		1991-01-01 00:00:00.000	Manuscripts - Latin American and Caribbean Collections				Gift	NULL	NULL	NULL		NULL			1	0	Aleph: 022552598 | OCLC: 56070159 | 						Processed	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms172.xml							1
1065	1	2011-11-03 14:30:04.003	2011-06-13 07:35:32.473	johnemm	johnemm	Historia de Cuba Photograph Album		NULL	NULL	NULL	NULL	NULL				Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	2007	1	x		2007-01-01 00:00:00.000	Manuscripts - Latin American and Caribbean Collections				Purchase	NULL	NULL	NULL		NULL			1	0	MS Group 173							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms173.xml							1
1066	3	2011-12-13 08:08:10.140	2011-06-13 07:35:32.490	johnemm	johnemm	Joseph Byrne Lockey Collection of Documents Related to the History of Florida		NULL	NULL	NULL	NULL	NULL			Lockey, Joseph Byrne	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Lockey, Joseph Byrne, 1877-1946	0	0000	239	x		1911-01-01 00:00:00.000	Manuscripts - Florida History Collections				Gift	NULL	NULL	NULL		NULL			1	0	MS 174							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms174.xml							1
1067	4	2011-12-13 08:08:37.093	2011-06-13 07:35:32.490	johnemm	johnemm	Luther E. Smith, Jr. Papers		NULL	NULL	NULL	NULL	NULL			Smith, Luther E., Jr.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Apfelbaum, Charles	0	0000	240	x		1911-01-01 00:00:00.000	Manuscripts - Florida History Collections				Purchase	NULL	NULL	NULL		NULL			1	0	MS 175			Purchased from Charles Apfelbaum.  Date is not on the invoice.				NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms175.xml							1
1068	2	2017-07-06 16:23:05.113	2011-06-13 07:35:32.507	mjkruse	johnemm	Business Letters Describing the Financial Market in Cuba		1867	1871	NULL	NULL	NULL	118 handwritten letters (over 200 total pages)			Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Apfelbaum, Charles	0	2004	4	x		2004-09-01 00:00:00.000	Manuscripts - Latin American and Caribbean Collections	Collection of handwritten letters dated 1867-1871 and written by various agents in Cuba reporting on business conditions to merchants in Portland, Maine. Most of the letters are addressed to J.B. Brown and Sons or to Churchill, Browns and Manson. The letters report the market prices and sales of molasses, sugar, shooks (knock-down barrels), and other commodities. Additionally, they discuss market conditions, agricultural concerns, grinding and manufacturing activities, and shipping. Descriptions of the ships and which cargoes are selling or not selling are also provided. |  | The letters are written from such places as Havana, Mataurus, Caibarien, Cardenas, and Sagua La Grande. The agents include Vanderkreft, La Puerta and Co.; D. Ruiz Toledo; Smith and Company; Juan Ferrin; L.Y. Stocker and Co.; J.C. Burnham and Co.; and C.P. Madan. The majority of the letters are written in English, but a small number are written in Spanish.			Purchase	NULL	NULL	NULL		2004-10-01 00:00:00.000			1	0	MS Group 176			Purchased in 2004 from Charles Apfelbaum for $950.00				NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms176.xml							1
1069	4	2013-06-27 08:00:05.857	2011-06-13 07:35:32.507	johnemm	johnemm	Rufus Nims Architectural Drawings		NULL	NULL	NULL	NULL	NULL			Nims, Rufus	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Nims, Rufus	0	2004	5	x		2004-01-01 00:00:00.000	Manuscripts - Architecture Archives Collections				Gift	NULL	NULL	NULL		NULL			1	0	MS Group 177							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms177.xml							1
1070	2	2011-12-01 07:52:22.073	2011-06-13 07:35:32.520	johnemm	johnemm	Paul M. Stults Papers		NULL	NULL	NULL	NULL	NULL			Stults, Paul M.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	2001	1	x		2001-01-01 00:00:00.000	Manuscripts - Florida History Collections				Purchase	NULL	NULL	NULL		NULL			1	0	MS 178							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms178.xml							1
1071	2	2011-12-01 07:27:19.733	2011-06-13 07:35:32.520	johnemm	johnemm	Bernabe Sanchez Letterbook		NULL	NULL	NULL	NULL	NULL			Sanchez, Bernabe	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	241	x		1911-01-01 00:00:00.000	Manuscripts - Latin American and Caribbean Collections					NULL	NULL	NULL		NULL			1	0	MS Group 179							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms179.xml							1
1072	4	2011-12-13 08:09:22.703	2011-06-13 07:35:32.537	johnemm	johnemm	John DePol Collection		NULL	NULL	NULL	NULL	NULL			DePol, John	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	DePol, John, 1913-2004	0	2000	2	x		2000-01-01 00:00:00.000	Manuscripts - General Collections				Gift	NULL	NULL	NULL		NULL	This collection was acquired by rare books librarian Jeffrey Barr as part of his printers collection.  We no longer collect in this area.		1	0	MS Group 180							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms180.xml							1
1073	4	2011-12-21 07:47:46.733	2011-06-13 07:35:32.537	johnemm	johnemm	Miscellaneous Materials Regarding Edward Ball		NULL	NULL	NULL	NULL	NULL			Harrison, Virginia W. ; Mason, Raymond K.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Mason, Raymond K.	0	0000	242	x		1911-01-01 00:00:00.000	Manuscripts - Florida History Collections				Gift	NULL	NULL	NULL		NULL			1	0	MS 181						Processed	NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms181.xml							1
1074	2	2011-11-05 20:35:52.323	2011-06-13 07:35:32.553	johnemm	johnemm	T. Frederick Davis Papers		NULL	NULL	NULL	NULL	NULL			Davis, Thomas Frederick	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	243	x		1911-01-01 00:00:00.000	Manuscripts - Florida History Collections					NULL	NULL	NULL		NULL			1	0	MS 182							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms182.xml							1
1075	2	2011-12-05 09:05:14.223	2011-06-13 07:35:32.553	johnemm	johnemm	Fred L. Williamson Papers		NULL	NULL	NULL	NULL	NULL			Williamson, Fred L.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	244	x		1911-01-01 00:00:00.000	Manuscripts - Florida History Collections					NULL	NULL	NULL		NULL			1	0	MS 183							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms183.xml							1
1077	2	2011-11-25 07:39:32.140	2011-06-13 07:35:32.617	johnemm	johnemm	Jefferson M. Hamilton Architectural Drawings and Photographs		NULL	NULL	NULL	NULL	NULL			Hamilton, Jefferson M.	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	245	x		1911-01-01 00:00:00.000	Manuscripts - Architecture Archives Collections					NULL	NULL	NULL		NULL			1	0	MS Group 185							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms185.xml							1
1078	2	2011-11-30 13:48:01.833	2011-06-13 07:35:32.630	johnemm	johnemm	Edward T. Potter Architectural Drawings		NULL	NULL	NULL	NULL	NULL			Potter, Edward Tuckerman	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida		0	0000	246	x		1911-01-01 00:00:00.000	Manuscripts - Architecture Archives Collections					NULL	NULL	NULL		NULL			1	0	MS Group 186							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms186.xml							1
1079	2	2011-12-13 08:24:01.573	2011-06-13 07:35:32.630	johnemm	johnemm	Braga Brothers Collection		NULL	NULL	NULL	NULL	NULL				Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Braga, Geroge Atkinson	0	1981	1	x		1981-01-01 00:00:00.000	Manuscripts - Latin American and Caribbean Collections				Gift	NULL	NULL	NULL		NULL			1	0	BBR... There are multiple call numbers - one record for each series. For example: "BBR s91" or "Braga"							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms187.xml							1
1080	3	2011-12-13 08:10:22.077	2011-06-13 07:35:32.693	johnemm	johnemm	Linda Abess Ellis Collection		NULL	NULL	NULL	NULL	NULL			Ellis, Linda A. (Linda Abess)	Special and Area Studies Collections, George A. Smathers Libraries, University of Florida	Ellis, Linda A. (Linda Abess), 1939-	0	2005	2	x		2005-01-01 00:00:00.000	Manuscripts - General Collections				Gift	NULL	NULL	NULL		NULL			1	0	MS Group 188							NULL	NULL	NULL	1	NULL	NULL	NULL	NULL	NULL		NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	ufms188.xml							1
